,Unnamed: 0,Unnamed: 0.1,date,ishol/week,group,name,quantity,unit_cogs,monthly_Avgtemp,monthly_avg_FeelsLikeC,monthly_avg_HeatIndexC,monthly_avg_cloudcover,monthly_avg_humidity
1726,,,2018-01-01,9,GENERAL_FOOD,FRYTKI  KARBOWANE  750G,6.0,5.74,-0.42,-4.84,1,2,82.81
1727,,,2018-01-01,9,GENERAL_FOOD,GELLWE CUKIER WANILIOWY 15G,10.0,0.45,-0.42,-4.84,1,2,82.81
1728,,,2018-01-01,9,GENERAL_FOOD,GELLWE GALARETKA AGREST 79G,1.0,0.94,-0.42,-4.84,1,2,82.81
1729,,,2018-01-01,9,GENERAL_FOOD,GELLWE KISIEL CYTRYNOWY 38G,9.0,0.55,-0.42,-4.84,1,2,82.81
1730,,,2018-01-01,9,GENERAL_FOOD,GELLWE ZELATYNA 20 G,4.0,1.39,-0.42,-4.84,1,2,82.81
1731,,,2018-01-01,9,GENERAL_FOOD,GLUGOPIS Z CUKIERKAMI,1.0,3.76,-0.42,-4.84,1,2,82.81
1732,,,2018-01-01,9,GENERAL_FOOD,GROSZEK KON.SLONECZNY OGROD,6.0,1.18,-0.42,-4.84,1,2,82.81
1733,,,2018-01-01,9,GENERAL_FOOD,KAKAO DEKOMORENO 80 G,5.0,2.15,-0.42,-4.84,1,2,82.81
1734,,,2018-01-01,9,GENERAL_FOOD,KAKAO PUCHATEK 150G,1.0,2.59,-0.42,-4.84,1,2,82.81
1735,,,2018-01-01,9,GENERAL_FOOD,KAKAO PUCHATEK Z WITAM 300G,4.0,3.25,-0.42,-4.84,1,2,82.81
1736,,,2018-01-01,9,GENERAL_FOOD,KANAPKA  Z KURCZAKIEM,5.0,2.95,-0.42,-4.84,1,2,82.81
1737,,,2018-01-01,9,GENERAL_FOOD,KAPUSTA  KISZONA LUZ,72.41,2.1711089628504396,-0.42,-4.84,1,2,82.81
1738,,,2018-01-01,9,GENERAL_FOOD,KETCHUP KOTLIN LAGODNY 450G,1.0,2.73,-0.42,-4.84,1,2,82.81
1739,,,2018-01-01,9,GENERAL_FOOD,KIELBASA BIA?A PARZONA KG,2.23,15.0807174887892,-0.42,-4.84,1,2,82.81
1740,,,2018-01-01,9,GENERAL_FOOD,KIELBASA PEPERONI KG,0.17,23.2352941176471,-0.42,-4.84,1,2,82.81
1741,,,2018-01-01,9,GENERAL_FOOD,KIELBASA SLASKA  KG,4.85,14.762886597938099,-0.42,-4.84,1,2,82.81
1742,,,2018-01-01,9,GENERAL_FOOD,KIELBASA ZYWIECKA KG,0.04,19.75,-0.42,-4.84,1,2,82.81
1743,,,2018-01-01,9,GENERAL_FOOD,KINDER MLECZNA KANAPKA,18.0,1.2,-0.42,-4.84,1,2,82.81
1744,,,2018-01-01,9,GENERAL_FOOD,KLUSKI SLASKIE 400G GRZESKOWIAK,2.0,3.33,-0.42,-4.84,1,2,82.81
1745,,,2018-01-01,9,GENERAL_FOOD,KNORR FIX DO GULASZU,1.0,1.77,-0.42,-4.84,1,2,82.81
1746,,,2018-01-01,9,GENERAL_FOOD,KNORR FIX DO SPAGH.4-SERY,1.0,1.93,-0.42,-4.84,1,2,82.81
1747,,,2018-01-01,9,GENERAL_FOOD,KNORR FIX SPAGETTI NAPOLI 45G,5.0,2.41,-0.42,-4.84,1,2,82.81
1748,,,2018-01-01,9,GENERAL_FOOD,KNORR G K OGORKOWA Z GRZANKAMI,4.0,1.14,-0.42,-4.84,1,2,82.81
1749,,,2018-01-01,9,GENERAL_FOOD,KNORR G.K POMIDOROWA Z RYZEM,4.0,1.31,-0.42,-4.84,1,2,82.81
1750,,,2018-01-01,9,GENERAL_FOOD,KNORR G.K. POMIDOROWA Z MAKARON,4.0,0.89,-0.42,-4.84,1,2,82.81
1751,,,2018-01-01,9,GENERAL_FOOD,KNORR SOS BOROWIKOWY 37 G,3.0,2.78,-0.42,-4.84,1,2,82.81
1752,,,2018-01-01,9,GENERAL_FOOD,KNORR SOS DO PIECZENI CIEMNY,4.0,1.81,-0.42,-4.84,1,2,82.81
1753,,,2018-01-01,9,GENERAL_FOOD,KNORR SOS SEROWY 34 G,1.0,3.08,-0.42,-4.84,1,2,82.81
1754,,,2018-01-01,9,GENERAL_FOOD,KNORR ZUPA CEBULOWA,2.0,2.9,-0.42,-4.84,1,2,82.81
1755,,,2018-01-01,9,GENERAL_FOOD,KNORR ZUREK DOMOWY EXPRES 42 G,2.0,1.12,-0.42,-4.84,1,2,82.81
1756,,,2018-01-01,9,GENERAL_FOOD,KRAKUS OGORKI KONS.865 G,1.0,4.1,-0.42,-4.84,1,2,82.81
1757,,,2018-01-01,9,GENERAL_FOOD,KROKIETY KASZTELAN 400G,2.0,4.95,-0.42,-4.84,1,2,82.81
1758,,,2018-01-01,9,GENERAL_FOOD,KUCHAREK 200 G,5.0,1.46,-0.42,-4.84,1,2,82.81
1759,,,2018-01-01,9,GENERAL_FOOD,KUKURYDZA W PUSZ.DAWTON 400G,5.0,1.88,-0.42,-4.84,1,2,82.81
1760,,,2018-01-01,9,GENERAL_FOOD,MAK MIELONY 200 G BACK MIT,2.0,3.43,-0.42,-4.84,1,2,82.81
1761,,,2018-01-01,9,GENERAL_FOOD,MAKA ZIEMNIACZANA 500G,5.0,1.52,-0.42,-4.84,1,2,82.81
1762,,,2018-01-01,9,GENERAL_FOOD,MARMOLADA ROZANA 350G,2.0,2.25,-0.42,-4.84,1,2,82.81
1763,,,2018-01-01,9,GENERAL_FOOD,MIESZANKA SUSZONYCH OWOCÓW 200G,3.0,3.89,-0.42,-4.84,1,2,82.81
1764,,,2018-01-01,9,GENERAL_FOOD,MIGDALY PLATKI 70 G HELIO,1.0,4.05,-0.42,-4.84,1,2,82.81
1765,,,2018-01-01,9,GENERAL_FOOD,MIOD LIPOWY 220 PASIEKA B.,1.0,4.83,-0.42,-4.84,1,2,82.81
1766,,,2018-01-01,9,GENERAL_FOOD,MUSZTARDA SAREPSKA 0_9L PEGAZ,1.0,3.43,-0.42,-4.84,1,2,82.81
1767,,,2018-01-01,9,GENERAL_FOOD,MUSZTARDA STOLOWA 200G PEGAZ,37.0,1.35,-0.42,-4.84,1,2,82.81
1768,,,2018-01-01,9,GENERAL_FOOD,NAP AQA 1_5 L GAZ ZURAWINA,8.0,0.73,-0.42,-4.84,1,2,82.81
1769,,,2018-01-01,9,GENERAL_FOOD,OCET 0_5L 10% PEGAZ,41.0,1.20707317073171,-0.42,-4.84,1,2,82.81
1770,,,2018-01-01,9,GENERAL_FOOD,OCET JABLKOWY 250 ML,2.0,4.24,-0.42,-4.84,1,2,82.81
1771,,,2018-01-01,9,GENERAL_FOOD,OCET KULINARNY 0_480 ML L PLASTIK,5.0,0.92,-0.42,-4.84,1,2,82.81
1772,,,2018-01-01,9,GENERAL_FOOD,OLIWKI CZARNE DRYLOWANE 70 G,1.0,3.17,-0.42,-4.84,1,2,82.81
1773,,,2018-01-01,9,GENERAL_FOOD,ORZECHY WLOSKIE 100 G KRESTO,2.0,6.76,-0.42,-4.84,1,2,82.81
1774,,,2018-01-01,9,GENERAL_FOOD,OTREBY PSZENNE 125 STOISLAW,4.0,0.6,-0.42,-4.84,1,2,82.81
1775,,,2018-01-01,9,GENERAL_FOOD,PALUSZKI BESKIDZKIE SOLONE 300G,5.0,2.39,-0.42,-4.84,1,2,82.81
1776,,,2018-01-01,9,GENERAL_FOOD,PAPIER TOALETOWY 8 2W MEA,16.0,3.12,-0.42,-4.84,1,2,82.81
1777,,,2018-01-01,9,GENERAL_FOOD,PASTA D/BUTOW BUWI CZARNA PUSZKA 40ML,1.0,2.39,-0.42,-4.84,1,2,82.81
1778,,,2018-01-01,9,GENERAL_FOOD,PASZTET DROBIOWY  DROP 160,7.0,1.27,-0.42,-4.84,1,2,82.81
1779,,,2018-01-01,9,GENERAL_FOOD,PESTKI DYNI 100G FRESCO,4.0,3.71,-0.42,-4.84,1,2,82.81
1780,,,2018-01-01,9,GENERAL_FOOD,PIECZARKI MAR. URBANEK 290 G,4.0,3.49,-0.42,-4.84,1,2,82.81
1781,,,2018-01-01,9,GENERAL_FOOD,PIECZYWO SONKO LEKKIE ZYTNIE 170GR KARTO,3.0,2.97,-0.42,-4.84,1,2,82.81
1782,,,2018-01-01,9,GENERAL_FOOD,PIECZYWO WASA LEKKA  ZYTNIE,4.0,2.99,-0.42,-4.84,1,2,82.81
1783,,,2018-01-01,9,GENERAL_FOOD,PIEROGI RUSKIE 400G GRZESK.,5.0,3.62,-0.42,-4.84,1,2,82.81
1784,,,2018-01-01,9,GENERAL_FOOD,PIEROGI Z SEREM 400 G GRZESKOWIAK,11.0,4.19,-0.42,-4.84,1,2,82.81
1785,,,2018-01-01,9,GENERAL_FOOD,PIEROGI ZE SZPINAKIEM,2.0,3.9,-0.42,-4.84,1,2,82.81
1786,,,2018-01-01,9,GENERAL_FOOD,PIZZA Z SZYNKA+PIECZARKI 425 G,1.0,6.2,-0.42,-4.84,1,2,82.81
1787,,,2018-01-01,9,GENERAL_FOOD,PLATKI OWSIAN GORSKIE 500G,12.0,1.75,-0.42,-4.84,1,2,82.81
1788,,,2018-01-01,9,GENERAL_FOOD,POMIDORY  SUSZONE OLE 280 G,1.0,4.22,-0.42,-4.84,1,2,82.81
1789,,,2018-01-01,9,GENERAL_FOOD,POMIDORY CA?E 400 G SLONECZ.OGROD,5.0,1.57,-0.42,-4.84,1,2,82.81
1790,,,2018-01-01,9,GENERAL_FOOD,POSYPKA KOLOR,1.0,0.86,-0.42,-4.84,1,2,82.81
1791,,,2018-01-01,9,GENERAL_FOOD,POWIDLA SLIWKA SLON.OGROD 290G,16.0,2.22,-0.42,-4.84,1,2,82.81
1792,,,2018-01-01,9,GENERAL_FOOD,POWIDLA STOVIT 240 G,1.0,2.09,-0.42,-4.84,1,2,82.81
1793,,,2018-01-01,9,GENERAL_FOOD,PRZYPRAWA DO MIESA MIELONEGO CYKORIA,1.0,0.77,-0.42,-4.84,1,2,82.81
1794,,,2018-01-01,9,GENERAL_FOOD,PUDL GOLABKI W POMID 500 G,3.0,5.29,-0.42,-4.84,1,2,82.81
1795,,,2018-01-01,9,GENERAL_FOOD,PUDL KUKURYDZA 400G PUSZKA,8.0,2.13,-0.42,-4.84,1,2,82.81
1796,,,2018-01-01,9,GENERAL_FOOD,PYZY KLUSKI NA PARZE,2.0,2.38,-0.42,-4.84,1,2,82.81
1797,,,2018-01-01,9,GENERAL_FOOD,PYZY WIEJSAKIE DOLCZEWSKI,38.0,2.9,-0.42,-4.84,1,2,82.81
1798,,,2018-01-01,9,GENERAL_FOOD,RODZYNKI 100G KRESTO,5.0,1.46,-0.42,-4.84,1,2,82.81
1799,,,2018-01-01,9,GENERAL_FOOD,S SERNIK,5.0,9.5,-0.42,-4.84,1,2,82.81
1800,,,2018-01-01,9,GENERAL_FOOD,SIEMIE LNIANE 400 G,1.0,2.9,-0.42,-4.84,1,2,82.81
1801,,,2018-01-01,9,GENERAL_FOOD,SKORUPKA BURACZKI MIAZGA 385G,10.0,1.6,-0.42,-4.84,1,2,82.81
1802,,,2018-01-01,9,GENERAL_FOOD,SKORUPKA SALATKA WARZYWNA 500 G,1.0,1.94,-0.42,-4.84,1,2,82.81
1803,,,2018-01-01,9,GENERAL_FOOD,SLONECZNIK LUSKANY  200G HELIO,2.0,1.85,-0.42,-4.84,1,2,82.81
1804,,,2018-01-01,9,GENERAL_FOOD,SOL KAMIENNA KLODAWA,1.0,0.64,-0.42,-4.84,1,2,82.81
1805,,,2018-01-01,9,GENERAL_FOOD,SOL KUJAWSKA 1 KG JODOWANA,27.0,0.73,-0.42,-4.84,1,2,82.81
1806,,,2018-01-01,9,GENERAL_FOOD,SONKO RYZ 1 KG BIALY,5.0,2.59,-0.42,-4.84,1,2,82.81
1807,,,2018-01-01,9,GENERAL_FOOD,SP KURCZAK W GALARECIE,4.0,4.09,-0.42,-4.84,1,2,82.81
1808,,,2018-01-01,9,GENERAL_FOOD,SP SMALEC CZYSTY 180G,7.0,2.63,-0.42,-4.84,1,2,82.81
1809,,,2018-01-01,9,GENERAL_FOOD,SP SMALEC Z CEBULA I CZOSNKIEM,1.0,2.63,-0.42,-4.84,1,2,82.81
1810,,,2018-01-01,9,GENERAL_FOOD,SP SMALEC Z SKWAR/MAJER 180G,2.0,2.63,-0.42,-4.84,1,2,82.81
1811,,,2018-01-01,9,GENERAL_FOOD,SYROP MALINA Z ZURAWINA 420ML,1.0,3.19,-0.42,-4.84,1,2,82.81
1812,,,2018-01-01,9,GENERAL_FOOD,VEGETA 200G,3.0,2.46,-0.42,-4.84,1,2,82.81
1813,,,2018-01-01,9,GENERAL_FOOD,VEGETA 75G,14.0,1.11,-0.42,-4.84,1,2,82.81
1814,,,2018-01-01,9,GENERAL_FOOD,VIFON DANIE W STYL.TAJSKIM,4.0,3.9,-0.42,-4.84,1,2,82.81
1815,,,2018-01-01,9,GENERAL_FOOD,WAFLE KUKURYDZIANE 100GR,3.0,2.52,-0.42,-4.84,1,2,82.81
1816,,,2018-01-01,9,GENERAL_FOOD,WAFLE LEKKIE LIGHT FOOD 58GR,9.0,2.36,-0.42,-4.84,1,2,82.81
1817,,,2018-01-01,9,GENERAL_FOOD,WAFLE RYZOWE  MUSLI Z KI BANA.130 G SONK,2.0,1.66,-0.42,-4.84,1,2,82.81
1818,,,2018-01-01,9,GENERAL_FOOD,WAFLE SUNNY 60 G NATURALNE,7.0,2.2557142857142902,-0.42,-4.84,1,2,82.81
1819,,,2018-01-01,9,GENERAL_FOOD,WIN BARSZCZ CZERWONY 60 G,15.0,1.36,-0.42,-4.84,1,2,82.81
1820,,,2018-01-01,9,GENERAL_FOOD,WIN BUDYN MALINOWY 60GR,2.0,0.75,-0.42,-4.84,1,2,82.81
1821,,,2018-01-01,9,GENERAL_FOOD,WIN BUDYN WANILIOWY 60G,9.0,0.75,-0.42,-4.84,1,2,82.81
1822,,,2018-01-01,9,GENERAL_FOOD,WIN GALARETKA AGRESTOWA 79G,3.0,1.25,-0.42,-4.84,1,2,82.81
1823,,,2018-01-01,9,GENERAL_FOOD,WIN GALARETKA CYTRYNOWA  79G,13.0,1.19,-0.42,-4.84,1,2,82.81
1824,,,2018-01-01,9,GENERAL_FOOD,WIN GALARETKA TRUSKAWKA 79G,19.0,1.16,-0.42,-4.84,1,2,82.81
1825,,,2018-01-01,9,GENERAL_FOOD,WIN GALARETKA WISNIOWY 79G WINIARY,13.0,1.01,-0.42,-4.84,1,2,82.81
1826,,,2018-01-01,9,GENERAL_FOOD,WIN KISIEL TRUSKAWKOWY 77G,4.0,0.92,-0.42,-4.84,1,2,82.81
1827,,,2018-01-01,9,GENERAL_FOOD,WIN KISIEL WISNIOWY Z CUK 77G,9.0,0.7,-0.42,-4.84,1,2,82.81
1828,,,2018-01-01,9,GENERAL_FOOD,WIN MAJONEZ DELIKATNY 250 ML,1.0,2.39,-0.42,-4.84,1,2,82.81
1829,,,2018-01-01,9,GENERAL_FOOD,WIN POMYSL NA KURCZAK W SOS SMIET ZIOLOW,10.0,2.13,-0.42,-4.84,1,2,82.81
1830,,,2018-01-01,9,GENERAL_FOOD,WIN POMYSL NA RYBE NA SOS KOPERKOWY,2.0,2.19,-0.42,-4.84,1,2,82.81
1831,,,2018-01-01,9,GENERAL_FOOD,WIN POMYSL NA SPAG.PO BOLONSKU,6.0,1.79,-0.42,-4.84,1,2,82.81
1832,,,2018-01-01,9,GENERAL_FOOD,WIN POMYSL..KLOPSIKI,2.0,2.76,-0.42,-4.84,1,2,82.81
1833,,,2018-01-01,9,GENERAL_FOOD,WIN POMYSL..ZAPIEKANKE Z SZYNKA,5.0,2.19,-0.42,-4.84,1,2,82.81
1834,,,2018-01-01,9,GENERAL_FOOD,WIN ROSOL DROBIOWY 120G,7.0,2.55,-0.42,-4.84,1,2,82.81
1835,,,2018-01-01,9,GENERAL_FOOD,WIN ROSOL DROBIOWY 60G,8.0,1.36,-0.42,-4.84,1,2,82.81
1836,,,2018-01-01,9,GENERAL_FOOD,WIN SOS GRZYBOWY 34G,4.0,1.31,-0.42,-4.84,1,2,82.81
1837,,,2018-01-01,9,GENERAL_FOOD,WIN SOS MYSLIWSKI 33GR,3.0,2.29,-0.42,-4.84,1,2,82.81
1838,,,2018-01-01,9,GENERAL_FOOD,WIN SOS PIECZ/CIEMNY 30G,21.0,1.04,-0.42,-4.84,1,2,82.81
1839,,,2018-01-01,9,GENERAL_FOOD,WIN SOS PIECZENIOWY JASNY,4.0,1.03,-0.42,-4.84,1,2,82.81
1840,,,2018-01-01,9,GENERAL_FOOD,WIN SOS POMIDOROWY 38G,6.0,0.98,-0.42,-4.84,1,2,82.81
1841,,,2018-01-01,9,GENERAL_FOOD,WIN ZELATYNA SPOZYWCZA,4.0,3.71,-0.42,-4.84,1,2,82.81
1842,,,2018-01-01,9,GENERAL_FOOD,WIN ZUPA GROCHOWA 75GR,1.0,1.21,-0.42,-4.84,1,2,82.81
1843,,,2018-01-01,9,GENERAL_FOOD,WIN ZUPA OGORKOWA 44GR,4.0,2.13,-0.42,-4.84,1,2,82.81
1844,,,2018-01-01,9,GENERAL_FOOD,WIN ZUPA ZUREK 49 G,3.0,1.21,-0.42,-4.84,1,2,82.81
1845,,,2018-01-01,9,GENERAL_FOOD,ZAPRAWA CYTRYNOWA 500G,1.0,1.46,-0.42,-4.84,1,2,82.81
1846,,,2018-01-01,9,GENERAL_FOOD,ZELATYNA SPOZYWCZA 50G CYKORIA,6.0,2.41,-0.42,-4.84,1,2,82.81
1847,,,2018-01-01,9,GENERAL_FOOD,ZELATYNA Z PRZYPR.CYKORIA,3.0,1.42,-0.42,-4.84,1,2,82.81
1848,,,2018-01-01,9,GENERAL_FOOD,ZESTAW SW Z KUBKIEM,1.0,8.88,-0.42,-4.84,1,2,82.81
1849,,,2018-01-01,9,GENERAL_FOOD,ZUPA PIECZARKOWA NORDIS,2.0,4.24,-0.42,-4.84,1,2,82.81
1850,,,2018-01-01,9,GENERAL_FOOD,ZUPA VIFON KURCZAK PIECZ.LAGODNY,11.0,0.92,-0.42,-4.84,1,2,82.81
1851,,,2018-01-01,9,GENERAL_FOOD,ZUPA VIFON KURCZAK ZLOTY,5.0,0.92,-0.42,-4.84,1,2,82.81
1852,,,2018-01-02,8,GENERAL_FOOD,AMINO BLYSK  BARSZCZ CZERWONY,7.0,1.01,-3.29,-7.61,0,2,76.04
1853,,,2018-01-02,8,GENERAL_FOOD,AMINO BLYSK GULASZOWA 61G,2.0,0.915,-3.29,-7.61,0,2,76.04
1854,,,2018-01-02,8,GENERAL_FOOD,AMINO BLYSK. ROSOL Z KURY PIKANTNY,6.0,0.82,-3.29,-7.61,0,2,76.04
1855,,,2018-01-02,8,GENERAL_FOOD,AMINO BLYSK.POMIDOROWA,23.0,0.9695652173913041,-3.29,-7.61,0,2,76.04
1856,,,2018-01-02,8,GENERAL_FOOD,AMINO B?YSK_PIECZARKOWA,6.0,0.82,-3.29,-7.61,0,2,76.04
1857,,,2018-01-02,8,GENERAL_FOOD,AMINO SOS BOLONSKI 43G,8.0,1.27,-3.29,-7.61,0,2,76.04
1858,,,2018-01-02,8,GENERAL_FOOD,AMINO SOS PIECZENIOWY CIEMNY 38GR,1.0,1.41,-3.29,-7.61,0,2,76.04
1859,,,2018-01-02,8,GENERAL_FOOD,ANANAS PLASTRY 580 G GIANA,2.0,3.48,-3.29,-7.61,0,2,76.04
1860,,,2018-01-02,8,GENERAL_FOOD,BURACZKI WIORKI 360 G SLON.OGRÓD,1.0,1.48,-3.29,-7.61,0,2,76.04
1861,,,2018-01-02,8,GENERAL_FOOD,C PYZY CIAZYNSKI,33.0,3.31,-3.29,-7.61,0,2,76.04
1862,,,2018-01-02,8,GENERAL_FOOD,CHEETOS MIX-UPS 70 G,1.0,2.29,-3.29,-7.61,0,2,76.04
1863,,,2018-01-02,8,GENERAL_FOOD,CUKIER 1KG,18.0,1.5588888888888899,-3.29,-7.61,0,2,76.04
1864,,,2018-01-02,8,GENERAL_FOOD,CUKIER BIALY 1KG,1.0,1.85,-3.29,-7.61,0,2,76.04
1865,,,2018-01-02,8,GENERAL_FOOD,CUKIER BIALY 1KG,7.0,1.69,-3.29,-7.61,0,2,76.04
1866,,,2018-01-02,8,GENERAL_FOOD,CUKIER BIALY 1KG,30.0,1.6340000000000001,-3.29,-7.61,0,2,76.04
1867,,,2018-01-02,8,GENERAL_FOOD,CUKIER PUDER 0_4KG JARACZEWO,15.0,1.42,-3.29,-7.61,0,2,76.04
1868,,,2018-01-02,8,GENERAL_FOOD,CUKIER TRZCINOWY SANTE 500G,1.0,2.99,-3.29,-7.61,0,2,76.04
1869,,,2018-01-02,8,GENERAL_FOOD,CYKORIA BUDYN SMIETANKOWY B/C 40 G,9.0,0.55,-3.29,-7.61,0,2,76.04
1870,,,2018-01-02,8,GENERAL_FOOD,CYKORIA SNIEZKA 60 G,3.0,1.09,-3.29,-7.61,0,2,76.04
1871,,,2018-01-02,8,GENERAL_FOOD,DANIE KACHNY KLOPSIKI 500 G W SOSIE KOPE,2.0,2.4,-3.29,-7.61,0,2,76.04
1872,,,2018-01-02,8,GENERAL_FOOD,DESER MONTE 150 G CZEKOL,27.0,1.9140740740740703,-3.29,-7.61,0,2,76.04
1873,,,2018-01-02,8,GENERAL_FOOD,DR.O CIASTO KOPIEC KRETA,1.0,6.69,-3.29,-7.61,0,2,76.04
1874,,,2018-01-02,8,GENERAL_FOOD,DR.OET BUDYN SLODKA CHWILA WANILIA,1.0,0.98,-3.29,-7.61,0,2,76.04
1875,,,2018-01-02,8,GENERAL_FOOD,DZEM SL.OGROD WISNIA 280G,4.0,1.81,-3.29,-7.61,0,2,76.04
1876,,,2018-01-02,8,GENERAL_FOOD,DZEM WISNIOWY WY/SLODZ 310 G,1.0,3.28,-3.29,-7.61,0,2,76.04
1877,,,2018-01-02,8,GENERAL_FOOD,FRYTKI  KARBOWANE  750G,4.0,5.74,-3.29,-7.61,0,2,76.04
1878,,,2018-01-02,8,GENERAL_FOOD,FRYTKI KARBOWANE 450 G AVIKO,1.0,2.95,-3.29,-7.61,0,2,76.04
1879,,,2018-01-02,8,GENERAL_FOOD,GELLWE CUKIER WANILIOWY 15G,11.0,0.38,-3.29,-7.61,0,2,76.04
1880,,,2018-01-02,8,GENERAL_FOOD,GELLWE GALARETKA AGREST 79G,2.0,0.94,-3.29,-7.61,0,2,76.04
1881,,,2018-01-02,8,GENERAL_FOOD,GELLWE KISIEL CYTRYNOWY 38G,7.0,0.55,-3.29,-7.61,0,2,76.04
1882,,,2018-01-02,8,GENERAL_FOOD,GELLWE ZELATYNA 20 G,1.0,1.39,-3.29,-7.61,0,2,76.04
1883,,,2018-01-02,8,GENERAL_FOOD,GROSZEK KON.SLONECZNY OGROD,7.0,1.22,-3.29,-7.61,0,2,76.04
1884,,,2018-01-02,8,GENERAL_FOOD,GULASZ ANGIELSKI 300 G,1.0,4.6,-3.29,-7.61,0,2,76.04
1885,,,2018-01-02,8,GENERAL_FOOD,JABLKO PRAZONE 720 G STOVIT,4.0,5.85,-3.29,-7.61,0,2,76.04
1886,,,2018-01-02,8,GENERAL_FOOD,KAKAO DEKOMORENO 150 G,2.0,3.7,-3.29,-7.61,0,2,76.04
1887,,,2018-01-02,8,GENERAL_FOOD,KAKAO DEKOMORENO 80 G,2.0,2.15,-3.29,-7.61,0,2,76.04
1888,,,2018-01-02,8,GENERAL_FOOD,KAKAO PUCHATEK Z WITAM 300G,4.0,3.75,-3.29,-7.61,0,2,76.04
1889,,,2018-01-02,8,GENERAL_FOOD,KAPUSTA  KISZONA LUZ,72.39,2.17060367454068,-3.29,-7.61,0,2,76.04
1890,,,2018-01-02,8,GENERAL_FOOD,KETCHUP KOTLIN LAGODNY 450G,5.0,2.73,-3.29,-7.61,0,2,76.04
1891,,,2018-01-02,8,GENERAL_FOOD,KIELBASA PEPERONI KG,0.53,23.792452830188697,-3.29,-7.61,0,2,76.04
1892,,,2018-01-02,8,GENERAL_FOOD,KIELBASA SLASKA  KG,3.14,14.222929936305698,-3.29,-7.61,0,2,76.04
1893,,,2018-01-02,8,GENERAL_FOOD,KINDER MLECZNA KANAPKA,18.0,1.2066666666666699,-3.29,-7.61,0,2,76.04
1894,,,2018-01-02,8,GENERAL_FOOD,KLUSKI SLASKIE 400G GRZESKOWIAK,11.0,3.33,-3.29,-7.61,0,2,76.04
1895,,,2018-01-02,8,GENERAL_FOOD,KNOR SOS DO SAL WLOSKI 9G,5.0,0.9,-3.29,-7.61,0,2,76.04
1896,,,2018-01-02,8,GENERAL_FOOD,KNORR FIX DO GULASZU,3.0,1.77,-3.29,-7.61,0,2,76.04
1897,,,2018-01-02,8,GENERAL_FOOD,KNORR FIX SPAGETTI NAPOLI 45G,5.0,2.41,-3.29,-7.61,0,2,76.04
1898,,,2018-01-02,8,GENERAL_FOOD,KNORR G K OGORKOWA Z GRZANKAMI,16.0,1.193125,-3.29,-7.61,0,2,76.04
1899,,,2018-01-02,8,GENERAL_FOOD,KNORR G.K. POMIDOROWA Z MAKARON,5.0,0.976,-3.29,-7.61,0,2,76.04
1900,,,2018-01-02,8,GENERAL_FOOD,KNORR SOS BOROWIKOWY 37 G,1.0,2.78,-3.29,-7.61,0,2,76.04
1901,,,2018-01-02,8,GENERAL_FOOD,KNORR SOS DO PIECZENI CIEMNY,6.0,1.775,-3.29,-7.61,0,2,76.04
1902,,,2018-01-02,8,GENERAL_FOOD,KNORR SOS KOPERKOWO/ZIOLOWY,1.0,0.9,-3.29,-7.61,0,2,76.04
1903,,,2018-01-02,8,GENERAL_FOOD,KNORR SOS PIECZARKOWY ZE SMIET. 38 G,1.0,1.84,-3.29,-7.61,0,2,76.04
1904,,,2018-01-02,8,GENERAL_FOOD,KNORR ZUPA CEBULOWA,1.0,2.9,-3.29,-7.61,0,2,76.04
1905,,,2018-01-02,8,GENERAL_FOOD,KNORR ZUREK DOMOWY EXPRES 42 G,2.0,1.12,-3.29,-7.61,0,2,76.04
1906,,,2018-01-02,8,GENERAL_FOOD,KRAKUS OGORKI KONS.865 G,4.0,4.1,-3.29,-7.61,0,2,76.04
1907,,,2018-01-02,8,GENERAL_FOOD,KROKIETY KASZTELAN 400G,2.0,4.95,-3.29,-7.61,0,2,76.04
1908,,,2018-01-02,8,GENERAL_FOOD,KUKURYDZA W PUSZ.DAWTON 400G,2.0,1.88,-3.29,-7.61,0,2,76.04
1909,,,2018-01-02,8,GENERAL_FOOD,MAKA ZIEMNIACZANA 500G,3.0,1.5433333333333301,-3.29,-7.61,0,2,76.04
1910,,,2018-01-02,8,GENERAL_FOOD,MIGDALY PLATKI 70 G HELIO,1.0,4.05,-3.29,-7.61,0,2,76.04
1911,,,2018-01-02,8,GENERAL_FOOD,MIOD SZTUCZNY 230G RYDELKIEWIC,1.0,2.08,-3.29,-7.61,0,2,76.04
1912,,,2018-01-02,8,GENERAL_FOOD,MUSZTARDA STOLOWA 200G PEGAZ,34.0,1.23823529411765,-3.29,-7.61,0,2,76.04
1913,,,2018-01-02,8,GENERAL_FOOD,NAP AQA 1_5 L GAZ ZURAWINA,11.0,0.73,-3.29,-7.61,0,2,76.04
1914,,,2018-01-02,8,GENERAL_FOOD,OCET 0_5L 10% PEGAZ,48.0,1.21,-3.29,-7.61,0,2,76.04
1915,,,2018-01-02,8,GENERAL_FOOD,OCET JABLKOWY 250 ML,1.0,4.24,-3.29,-7.61,0,2,76.04
1916,,,2018-01-02,8,GENERAL_FOOD,OCET KULINARNY 0_480 ML L PLASTIK,13.0,0.92,-3.29,-7.61,0,2,76.04
1917,,,2018-01-02,8,GENERAL_FOOD,ORZECHY WLOSKIE 100 G KRESTO,1.0,6.76,-3.29,-7.61,0,2,76.04
