date,isholnum,sku,group,name,quantity,unit_cogs,sunrise,sunset,HeatIndexC,cloudcover,humidity,tempC,Avgtemp,
2018-01-04,0,16684,DAIRY_CHESSE,WARZYWA NA PATELNIE 450 G WLOSKIE,2,4.33,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,9061,DAIRY_CHESSE,WIB SOS KOPERKOWY ZE SMIETANA 27 G,1,1.19,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,9063,DAIRY_CHESSE,WIN SOS PIECZENIOWY DELIKATNY,1,1.19,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,9062,DAIRY_CHESSE,WIN SOS PIECZENIOWY KREMOWY,2,1.19,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,7065,DAIRY_CHESSE,WIN ZUREK RAZOWY 33 G,3,2.64,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,9107,DAIRY_CHESSE,ZELKI MYSZKI 200G,3,1.33,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,19044,DAIRY_CHESSE,ZELKI SERDUSZKA 80 G,2,0.84,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,7823,DAIRY_CHESSE,ZOTT JOGURT PRIMO NATURAL+OWOCE 125 G,1,1.87,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-04,0,7827,DAIRY_CHESSE,ZOTT JOGURTPRIMA NAT+OWOCE 125 G,4,1.87,08:52:00,16:35:00,4,84,84,6,4.5,
2018-01-05,0,399,DAIRY_CHESSE,ALMETTE CZOSNEK NIEDZWIEDZI 150GR,4,2.99,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,2246,DAIRY_CHESSE,ALMETTE JOGURTOWY 150G HOCHLAND,4,2.88,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,2247,DAIRY_CHESSE,ALMETTE OGOREK/ZIOLA 150G,8,2.8,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1305,DAIRY_CHESSE,ALMETTE SER POMIDOR 150 G,1,2.77,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1144,DAIRY_CHESSE,ALMETTE SMIETANKOWY 150G,8,2.885,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1143,DAIRY_CHESSE,ALMETTE ZIOLOWY 150G SEREK,4,2.99,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,12177,DAIRY_CHESSE,BAKOMA  BAKUS 90 G WANIL,4,1.13,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,740,DAIRY_CHESSE,BAKOMA 7 ZBOZ  150G TRUS,2,1.33,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,2912,DAIRY_CHESSE,BAKOMA 7 ZBOZ BRZOSKWONIA 140GR,3,1.26,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,12547,DAIRY_CHESSE,BAKOMA BAKUS DO KIESZONKI TRUSKAW.,3,1.75,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,12548,DAIRY_CHESSE,BAKOMA BAKUS DO KIESZONKI WANIL.,5,1.75,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,2913,DAIRY_CHESSE,BAKOMA GRECKI 180GR,7,1.54,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,7425,DAIRY_CHESSE,BAKOMA GRECKI JOGURT 440 G,5,2.89,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9488,DAIRY_CHESSE,BAKOMA JOGURT SENIOR 130 G,1,1.32,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9487,DAIRY_CHESSE,BAKOMA JOGURT SENIOR 130 G,3,1.32,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9490,DAIRY_CHESSE,BAKOMA MUS+TRUSKAWKA 200G,1,3.62,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,2341,DAIRY_CHESSE,BAKOMA NATURALNY 390G,12,2.15,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,15795,DAIRY_CHESSE,BAKOMA OLEJ RZEPAKOWY,17,4.44,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,7427,DAIRY_CHESSE,BAKOMA PREMIUM 140  G TRUKAWKA,4,1.24,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8152,DAIRY_CHESSE,BAKOMA SATINA  KARMEL 170 G,2,1.18,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8681,DAIRY_CHESSE,BAKOMA SEREK BAKUS WANILIA,6,1.18,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,7625,DAIRY_CHESSE,BAKOMA SMIETANKA 10 SZT,3,1.52,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,7434,DAIRY_CHESSE,BAKOMA TWIST 250 G MALINA,6,1.72,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8422,DAIRY_CHESSE,BATON FITELLA 25 G,2,1.07,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,16546,DAIRY_CHESSE,BATON KINDER MAXI KING Z KARMELEM 35G,9,1.71,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,6665,DAIRY_CHESSE,BATON KINDER PINGUINI,22,1.4,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,7479,DAIRY_CHESSE,BITA SMIETANA AROZOL 250 G MLECZ ZAGRODA,7,3.66,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,796,DAIRY_CHESSE,CHRUPKI KUKURYDZIANE  60 G,18,1.26,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8052,DAIRY_CHESSE,DA DANIO WANILIOWY 140G,10,1.08,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,17429,DAIRY_CHESSE,DA DANONE GRATKA 115 G,20,0.55,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,14892,DAIRY_CHESSE,DA DANONKI MEGA BRZOSK/JAGODA,2,5.25,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,7802,DAIRY_CHESSE,DA DANONKI MEGA TRUSKAWKA/BANAN,1,5.25,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,3487,DAIRY_CHESSE,DA DANONKI TRUSKAWE 4X50G,2,2.71,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,3192,DAIRY_CHESSE,DA DANONKI WANILIOWE 4X50G,2,2.71,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,15905,DAIRY_CHESSE,DA FANTASIA Z CZEKOLADA 110G,10,1.25,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,880,DAIRY_CHESSE,DA MLEKO CZEKOLADOWE 320 G,6,2.08,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8942,DAIRY_CHESSE,DE SEREK Z BRZOSKWINIA 150 G,2,1.29,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8943,DAIRY_CHESSE,DE SEREK Z MALINAMI 150 G,4,1.29,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8946,DAIRY_CHESSE,DE SEREK Z TRUSKAWKAMI 150 G,2,1.32,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9701,DAIRY_CHESSE,DELECTA MIX DO SMIETANY,6,0.73,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1654,DAIRY_CHESSE,DESER JANA CZEKOLADOWY 120G,15,1.18,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1653,DAIRY_CHESSE,DESER JANA WANILIOWY 120GR,7,1.32,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,7980,DAIRY_CHESSE,DESER MONTE 150 WHITE,6,1.78,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,368,DAIRY_CHESSE,DROZDZE BABUNI ROTEX,28,0.8,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8702,DAIRY_CHESSE,FRYTKI 750 VIKO,2,6.89,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,5183,DAIRY_CHESSE,GALEO KWASWK CYTR,20,0.55,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1374,DAIRY_CHESSE,GOS.MASLANKA NATURALNA,47,2.39,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,374,DAIRY_CHESSE,GOS.MASLO 250G GOSTYN,432,6.48768518518518,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1373,DAIRY_CHESSE,GOS.MLEKO CODZIENNE 2_%,178,2.43685393258427,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,16983,DAIRY_CHESSE,GOS.MLEKO PUSZKA 510 GR KRÓWKOWE S?/ZAG,3,4.89,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1177,DAIRY_CHESSE,GOS.MLEKO UHT 2% 0_5L GOSTYN,8,1.49,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1174,DAIRY_CHESSE,GOS.MLEKO UHT 2% 1L GOSTYN,32,2.15,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1176,DAIRY_CHESSE,GOS.MLEKO UHT 3_2% 0_5L GOSTYN,6,1.59,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1175,DAIRY_CHESSE,GOS.MLEKO UHT 3_2% 1L GOSTYN,36,2.39222222222222,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,15590,DAIRY_CHESSE,GOS.MLEKO Z BLONIKIEM 500G,6,3.34,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1172,DAIRY_CHESSE,GOS.MLEKO ZAG. NIESL.200G GOSTYN,6,1.60333333333333,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,7187,DAIRY_CHESSE,GOS.MLEKO ZAGESZ.NIESLODZ 350G GOSTY?,14,2.53,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1173,DAIRY_CHESSE,GOS.MLEKO ZAGESZCZ.500ML GOSTYN,10,3.18,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9391,DAIRY_CHESSE,GOS.MLEKO ZAGESZCZ.NIE/S?.Z MAGNEZEM 500,14,2.99928571428571,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1477,DAIRY_CHESSE,GOS.MLEKO ZAGESZCZ/SLODZONE 533G,1,5.09,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1178,DAIRY_CHESSE,GOS.SMIETANKA 12% 250ML GOSTYN,89,1.59674157303371,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1179,DAIRY_CHESSE,GOS.SMIETANKA 18% 250ML GOSTYN,72,1.78,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1180,DAIRY_CHESSE,GOS.SMIETANKA 30% 250ML GOSTYN,60,2.34,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1181,DAIRY_CHESSE,GOS.SMIETANKA 30% 500ML GOSTYN,20,4.96,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,4026,DAIRY_CHESSE,GOS.TWAROG POLTLUSTY/CHUDY LUZ,5.26,10.9790874524715,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9401,DAIRY_CHESSE,HOCH KANAPKOWY MINI 120 G,8,1.96,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9290,DAIRY_CHESSE,HOCH SER GRILOWY 2 SZT 265 G,2,6,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8644,DAIRY_CHESSE,HOCH SER PLASTRY EDAMSKI 135 G,5,2.96,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,3312,DAIRY_CHESSE,HOCH TWAR.KANAPKOWY SZCZYPIOREK 130G,13,1.64,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1240,DAIRY_CHESSE,HOCH.TWAR. KANAPKOWY SMIETANA 130G,9,1.64,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1241,DAIRY_CHESSE,HOCHL KANAPKOWY Z OGORKIEM 130 G,10,1.64,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,5391,DAIRY_CHESSE,HOCHL KRAZEK 180 G KWARTETT,1,3.75,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,2434,DAIRY_CHESSE,HOCHL SER TOP GOUDA BLOK 100G,11,1.65,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1137,DAIRY_CHESSE,HOCHL SMIETANKOW 100 G TOPIONY,26,1.63307692307692,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1244,DAIRY_CHESSE,HOCHL.KRAZEK 180 G SORTETT,1,3.75,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1140,DAIRY_CHESSE,HOCHL.PAPRYKA 100G BLOK,5,1.64,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1130,DAIRY_CHESSE,HOCHL.PLAST TOP SZCZYPIOREK 130 G,5,2.62,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1246,DAIRY_CHESSE,HOCHL.SER MIXTETT KRAZEK 200G,1,3.75,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1135,DAIRY_CHESSE,HOCHL.SZCZYP.CEB.100G BLOK TOPIONY,6,1.59,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1136,DAIRY_CHESSE,HOCHL.SZYNKA 100G BLOK TOPIONY,2,1.59,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1134,DAIRY_CHESSE,HOCHL.ZIOLA 100G BLOK TOPIONY,9,1.64,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,834,DAIRY_CHESSE,JEZYCKI ZAKWAS 425 G,2,2.39,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,15412,DAIRY_CHESSE,JOGOBELA 150 G 0 %,5,0.99,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,3176,DAIRY_CHESSE,JOGOBELA 300G PITNY,2,1.49,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,45,DAIRY_CHESSE,JOGOBELA 400 G,13,2.15,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,2372,DAIRY_CHESSE,JOGOBELA DO PICIA 315 G,3,1.87,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,19535,DAIRY_CHESSE,JOGOBELA KOKTAIL 200G,16,1.364375,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,4884,DAIRY_CHESSE,JOGOBELA MUSLI 150 G,9,1.29,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,5055,DAIRY_CHESSE,JOGOBELA ZBOZA 200 G,12,1.78,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,7746,DAIRY_CHESSE,JOGOBELA ZE ZBOZAMI 200 G,9,1.6,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,2034,DAIRY_CHESSE,JOGOBELLA 150G CLASSIC,60,0.900666666666667,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,7483,DAIRY_CHESSE,JOGOBELLA 150G SPECJAL,22,0.99,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1348,DAIRY_CHESSE,JOGOBELLA 150G STANDARD,89,1.03921348314607,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,2315,DAIRY_CHESSE,JOGOBELLA CLASSIC 400G,10,2.115,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,5135,DAIRY_CHESSE,JOGOBELLA KOKTAIL PINA COLADA 200G,5,1.21,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,5625,DAIRY_CHESSE,JOGURT 350 G  DUET,7,1.54,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,15323,DAIRY_CHESSE,JOGURT FINEZJA 115G /1 SZT/BRZOS/MAR/TR,2,0.94,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,15966,DAIRY_CHESSE,JOGURT JOVI 350 G PITNY,5,1.5,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,4516,DAIRY_CHESSE,JOGURT JOVI PITNY BAN+TRUS 350 G,5,1.5,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,2445,DAIRY_CHESSE,JOGURT KOSCIAN 400GR NATURALNY 2%,5,1.44,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,3467,DAIRY_CHESSE,JOGURT MLEKOVITA TY_GRECKI 400 G,12,1.87,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9440,DAIRY_CHESSE,JOGURT MULLER 125 G,2,0.73,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,6979,DAIRY_CHESSE,JOGURT NATUR.GRECKI 400 G MLECZNA ZAGRO,6,1.55,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,6846,DAIRY_CHESSE,JOGURT NATURALNY ZOTT 370GR,28,1.82,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,11486,DAIRY_CHESSE,JOGURT OW.WYSPA ZOTT 150 G,9,1.68,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9304,DAIRY_CHESSE,JOGURT SKYR WANILIA 150 G,7,1.85,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,6458,DAIRY_CHESSE,JOGURT TWIST 400 G POZIOM,6,2.31,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,5969,DAIRY_CHESSE,JOGURT ZO NATURALNY 180 G,110,0.741090909090909,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,2112,DAIRY_CHESSE,KANAPKA MONTE 29 G,8,0.84,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,7368,DAIRY_CHESSE,KARMA MR CAT 400G,2,2.15,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1987,DAIRY_CHESSE,KEFIR 400G LOWICZ 1_5%,5,1.59,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,4975,DAIRY_CHESSE,KEFIR 500 ML KRASNYSLAW,1,1.45,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,11669,DAIRY_CHESSE,KEFIR SREMSKI 400 ML B.,62,1.4,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,4868,DAIRY_CHESSE,LACIATY 150 G MEKSYKANSKI,2,2.19,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,16081,DAIRY_CHESSE,LACIATY 150 G NATURALNE,12,2.22,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,4867,DAIRY_CHESSE,LACIATY 150 G SZCZYPIOREK,1,2.19,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,18613,DAIRY_CHESSE,?ACIATY SEKEK SMIETANKOWY 135 G,19,1.71421052631579,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,17630,DAIRY_CHESSE,?ACIATY SEREK Z CEBULA I SZCZ_135G,11,1.69818181818182,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,15907,DAIRY_CHESSE,?ACIATY SEREK Z CHRZANEM 135 G,3,1.85,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,7227,DAIRY_CHESSE,MAR DELMA EXTRA 450 G Z MASLEM,1,2.34,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,16342,DAIRY_CHESSE,MAR NIEZBEDNA KOSTKA 250GR,52,1.02,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1557,DAIRY_CHESSE,MAR SMAKOWITA 250,8,1.96,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,2285,DAIRY_CHESSE,MAR SMAKOWITA 450 G,26,2.29615384615385,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,2042,DAIRY_CHESSE,MASLANKA NATURALNA MRAGOWSKA,6,2.06,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,11668,DAIRY_CHESSE,MASLANKA SREMSKA 1 L,63,1.87,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,18769,DAIRY_CHESSE,MASLANKA TRUSK.1 L MLEKOWITA,35,2.34,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,3890,DAIRY_CHESSE,MIESZANKA 7 SK?,9,2.63,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,3892,DAIRY_CHESSE,MIESZANKA KLASYCZNA 400 G,3,4.05,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9384,DAIRY_CHESSE,MILLER FROOP 150 G Z KIWI,4,1.35,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9383,DAIRY_CHESSE,MILLER FROOP 150 G Z MANGO,4,1.35,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,2,DAIRY_CHESSE,MLEKO 3_2% MLECZ.ZAGRODA,23,1.93,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9606,DAIRY_CHESSE,MLEKO 3_2% ZAMBROWSKIE 1L,8,1.98,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,11767,DAIRY_CHESSE,MLEKO SWIEZE SREM  1 L 3_2%,5,1.97,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,6202,DAIRY_CHESSE,MLEKO WYDOJONE 1 L 3_2 BEZ LAKTOZY,6,2.47,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,4533,DAIRY_CHESSE,MLEKO ZSIAD?E 400 G,3,1.55,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8276,DAIRY_CHESSE,PIEROGI Z KAP-GRZYBY 450 G,2,7.07,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,5735,DAIRY_CHESSE,PLATKI CORN FLAKES 250 G CHOCO,3,4.19,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8957,DAIRY_CHESSE,POEZJA DESER CZEKOLADOWY 180 G,3,1.34333333333333,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8956,DAIRY_CHESSE,POEZJA DESER TRUSKAWKA 180 G,3,1.29,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8932,DAIRY_CHESSE,POEZJA KASZKA Z JAB?KAMI 150 G,1,1.19,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8566,DAIRY_CHESSE,SER CAMEMBERT 120 G PRESIDENT,2,3.75,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,3150,DAIRY_CHESSE,SER CAMEMBERT TUREK NATURALNY 120 G,3,3.19,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1848,DAIRY_CHESSE,SER EDEN/GOUDA/MORSKI/EDEK,7.04,12.8238636363636,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1316,DAIRY_CHESSE,SER FAVITA 270G,9,2.78,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,406,DAIRY_CHESSE,SER GOUDA LACPOL/CAMELOT,0.14,15,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,15861,DAIRY_CHESSE,SER KIELBASKA MLEKOVITA Z PIECZARKA 100G,3,1.32,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,16458,DAIRY_CHESSE,SER KIELBASKA MLEKOVITA Z SZYNKA,2,1.31,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,7534,DAIRY_CHESSE,SER KIELBASKI MLEKOWITA  100 G WEDZONY,3,1.32,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,4018,DAIRY_CHESSE,SER MASCARPONE 250 G MLEKOMA,4,5.6425,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,15133,DAIRY_CHESSE,SER MLEKPOL GOUDA 150G PLASTRY,23,2.37913043478261,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,13583,DAIRY_CHESSE,SER MLEKPOL KROLEWSKI Z KOLNA 150G PLAS,4,2.4875,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,18517,DAIRY_CHESSE,SER MLEKPOL SALAMI ZOLTY PLASTRY,15,2.34,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,16392,DAIRY_CHESSE,SER MOZZARELLA 125 G,5,2.81,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9400,DAIRY_CHESSE,SER NA GRILA LUB PATELNIE 100G,1,3.54,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,13196,DAIRY_CHESSE,SER PLASTRY GOUDA 130G LACTIMA,1,1.79,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,14732,DAIRY_CHESSE,SER PULAWSKI/GOUDA/CAMELOT,2.91,17.0068728522337,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,6711,DAIRY_CHESSE,SER ROLADA USTRZYCKA,0.47,17.8085106382979,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,7077,DAIRY_CHESSE,SER RYCKI /RADAMER/CYGANSKI/JAGRAMER,0.1,16.8,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,2088,DAIRY_CHESSE,SER SALAMI WOSK SREM,10.29,17.469387755102,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1199,DAIRY_CHESSE,SER SMAZONY 200G KOWALEW,9,3.37,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,1200,DAIRY_CHESSE,SER SMAZONY 200G SREM..,84,3.75,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,17631,DAIRY_CHESSE,SER TOP TYLZYCKI SERTOP,9,1.21,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,3203,DAIRY_CHESSE,SER TOP.WEDZONY MLEKPOL LUZ,0.24,17,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9455,DAIRY_CHESSE,SER TOPIONY 130 G LACTIMA SMIETANA,2,1.99,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,13890,DAIRY_CHESSE,SER WIEDENSKI RICOTTA,2.01,12.3034825870647,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,847,DAIRY_CHESSE,SER ZOTTARELLA 125 G,1,2.76,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8949,DAIRY_CHESSE,SEREK HEJ BRZOSKWINIA 150 G,1,0.99,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8952,DAIRY_CHESSE,SEREK HEJ TRUSKAWKA 150 G,6,0.99,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9433,DAIRY_CHESSE,SEREK HEJ TYRAMISU 150 G,2,0.99,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,8948,DAIRY_CHESSE,SEREK HEJ WANILIA 150 G,1,0.99,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,6690,DAIRY_CHESSE,SEREK PYSZNY Z CZEKOLADA 140 G,5,1.09,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9381,DAIRY_CHESSE,SEREK PYSZNY Z TRUSK 140 G,4,1.09,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,9382,DAIRY_CHESSE,SEREK PYSZNY Z WANILIA 140 G,3,1.09,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,6916,DAIRY_CHESSE,SEREK SMACZEK 125G JANA NATURALNY,12,1.42,08:51:00,16:36:00,5,89,82,7,5,
2018-01-05,0,19495,DAIRY_CHESSE,SEREK TOP 150 G.MLEKOPOL,4,2.81,08:51:00,16:36:00,5,89,82,7,5,
