,date,sku,group,name,quantity,unit_cogs,agg_cogs,unit_revenue,gross_margin,sunrise,sunset,HeatIndexC,cloudcover,humidity,tempC,Avgtemp
20066,2018-01-11,9080,CANNED_PATE,KONSERWA TURYSTYCZNA 300G SOKOLOW,4.0,"2,13",8.52,3.61,41.0,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20067,2018-01-11,3879,CANNED_PATE,KONSERWA TYROLSKA 300 G LAUR,4.0,"1,87",7.48,2.74,31.75,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20068,2018-01-11,16430,CHEMISTRY,KONTOMIERZ 180,1.0,"0,68",0.68,0.97,29.9,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20069,2018-01-11,9816,CHEMISTRY,KOPERTA 1 SZT,2.0,"0,06",0.12,0.1,40.0,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20070,2018-01-11,19046,SWEETS,KOPIKO CUKIERKI 100 G,1.0,"2,78",2.78,3.85,27.79,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20071,2018-01-11,8667,CANNED_PATE,KOPYTKA 400GR TACKA GRZESKOWIAK,12.0,"3,43",41.16,4.44,22.75,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20072,2018-01-11,9303,ICE_CREAMS_FROZEN,KOPYTKA 450 G,4.0,"4,2",16.8,5.7,26.32,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20073,2018-01-11,8796,CHEMISTRY,KOREKTOR W SZTYFCIE,1.0,"1,69",1.69,2.6,35.0,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20074,2018-01-11,18966,FISH,KOTLETY RYBNA KG/P?ATY SMA?ONE,0.795,"23,51",18.69,30.47,22.83,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20075,2018-01-11,2100,SWEETS,KRAKERSY 70 G SUPER,6.0,"1,44",8.64,2.06,30.1,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20076,2018-01-11,4012,MEAT,KRAKOWSKA SUCHA KG,0.725,"25,75",18.67,32.61,21.02,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20077,2018-01-11,4204,GENERAL,KRAKUS BARSZCZ CZERW.300 ML KONC,1.0,"3,62",3.62,5.18,30.12,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20078,2018-01-11,2941,GROATS_RICE_PASTA,KRAZKI RYZOWE 60 G,6.0,"1,54",9.24,2.27,32.16,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20079,2018-01-11,18923,CHEMISTRY,KREDKI O?OWKOWE 12 SZT,2.0,"1,68",3.36,2.48,32.26,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20080,2018-01-11,9811,CHEMISTRY,KREDKI SWIECACE 12 SZT,2.0,"1,04",2.08,1.53,32.03,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20081,2018-01-11,1657,CHEMISTRY,KREM BAMBINO 75ML,3.0,"3,79",11.37,4.87,22.18,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20082,2018-01-11,4088,CHEMISTRY,KREM DO GOLENIA WARS,1.0,"2,32",2.32,3.57,35.01,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20083,2018-01-11,15621,CHEMISTRY,KREM DO RAK EVA LEN 100 G,1.0,"3,5",3.5,4.85,27.84,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20084,2018-01-11,8900,GENERAL,KREM KARPATKA DELECTA 145 G,2.0,"3,56",7.12,5.09,30.06,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20085,2018-01-11,2998,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KREM KARPATKA DELECTA 250G             .,1.0,"2,96",2.96,4.17,29.02,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20086,2018-01-11,7505,SWEETS,KREM NUTELLA 230 G,3.0,"6,33",18.99,8.12,22.04,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20087,2018-01-11,5410,CHEMISTRY,KRET W TABLATKACH 3W1,1.0,"0,83",0.83,1.13,26.55,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20088,2018-01-11,18486,GENERAL_FOOD,KROKIETY KASZTELAN 400G,4.0,"4,95",19.8,6.35,22.05,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20089,2018-01-11,8752,CANNED_PATE,KROKIETY Z KAPUS/GRZYB.400GR GRZESKOWIAK,2.0,"4,1",8.2,5.13,20.08,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20090,2018-01-11,2231,GENERAL,KROKIETY Z MIESEM  GRZESKOWIAK,1.0,"4,95",4.95,6.19,20.03,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20091,2018-01-11,15804,VEGETABLES,KT AVOCADO SZT,1.0,"3,28",3.28,1.88,-74.47,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20092,2018-01-11,6161,VEGETABLES,KT BAK?AZAN SZT,1.0,"6,57",6.57,8.22,20.07,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20093,2018-01-11,5,VEGETABLES,KT BANAN,119.135,"2,82",336.21,3.62,22.02,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20094,2018-01-11,8427,VEGETABLES,KT BROKUL,32.0,"2,4",76.75,3.37,28.9,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20095,2018-01-11,16625,VEGETABLES,KT BRUKSELKA KG,3.23,"5,8",18.73,6.46,10.25,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20096,2018-01-11,10118,VEGETABLES,KT BURACZEK CZERWONY,11.71,"0,59",6.95,1.29,54.13,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20097,2018-01-11,6,VEGETABLES,KT CEBUL CZERWONNA MODRA,3.505,"1,57",5.52,2.85,44.74,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20098,2018-01-11,9556,VEGETABLES,KT CEBULA,106.545,"1,57",167.6,2.14,26.33,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20099,2018-01-11,18509,VEGETABLES,KT CEBULA OBRANA MLODA KG,0.13,"2,46",0.32,2.77,11.11,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20100,2018-01-11,18377,VEGETABLES,KT CUKINIA KG,0.92,2,1.84,7.42,73.06,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20101,2018-01-11,9,VEGETABLES,KT CYTRYNA,26.01,"4,94",128.61,7.18,31.1,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20102,2018-01-11,274,VEGETABLES,KT CZOSNEK POLSKI,68.0,"0,88",59.52,1.42,38.23,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20103,2018-01-11,275,VEGETABLES,KT GREJFRUT,2.55,"3,44",8.76,4.22,18.51,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20104,2018-01-11,285,VEGETABLES,KT GRUSZKI KG,33.314,"2,51",83.7,3.25,22.76,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20105,2018-01-11,15803,VEGETABLES,KT IMBIR KG,0.755,"8,79",6.64,12.07,27.11,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20106,2018-01-11,5175,VEGETABLES,KT JABLKO CZERWONE,312.46,"1,11",346.48,1.9,41.52,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20107,2018-01-11,16955,VEGETABLES,KT KAKI,12.0,"1,8",21.58,2.28,21.13,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20108,2018-01-11,277,VEGETABLES,KT KALAFIOR,73.0,"2,23",163.04,2.98,25.03,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20109,2018-01-11,19229,VEGETABLES,KT KAPUSTA BIALA KG,73.04,"1,36",99.05,1.82,25.68,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20110,2018-01-11,4503,VEGETABLES,KT KAPUSTA CZERWONA KG,2.91,"1,34",3.9,1.99,32.64,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20111,2018-01-11,280,VEGETABLES,KT KAPUSTA PEKINSKA KG,3.71,"1,4",5.19,1.98,29.2,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20112,2018-01-11,1506,VEGETABLES,KT KAPUSTA PEKINSKA MLODA SZT,3.0,"2,5",7.5,3.32,24.7,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20113,2018-01-11,10032,VEGETABLES,KT KAPUSTA WLOSKA SZT,3.0,"2,44",7.32,5.64,56.71,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20114,2018-01-11,282,VEGETABLES,KT KIWI,12.0,"0,64",7.68,0.94,32.16,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20115,2018-01-11,10240,VEGETABLES,KT KOPER ZIELONY DO OGURKOW,1.0,"1,2",1.2,1.5,20.0,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20116,2018-01-11,9386,VEGETABLES,KT KOPEREK ZIELONY CI?TY,58.0,"0,93",53.68,1.23,24.75,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20117,2018-01-11,283,VEGETABLES,KT MANDARYNKA LUZ,44.955,"4,94",222.1,6.39,22.71,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20118,2018-01-11,7,VEGETABLES,KT MARCHEW LUZ,97.87200000000001,"1,53",149.57,2.32,34.16,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20119,2018-01-11,15898,VEGETABLES,KT MELON SZT,1.0,"4,22",4.22,5.7,25.96,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20120,2018-01-11,286,VEGETABLES,KT OGOREK ZIELONY,21.13,"6,8",143.65,9.04,24.81,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20121,2018-01-11,287,VEGETABLES,KT PAPRYKA CZERWONA/ZOLTA,14.1,"5,68",80.15,7.1,19.96,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20122,2018-01-11,16411,VEGETABLES,KT PAPRYKA POLNA KG,2.145,"3,3",7.07,4.26,22.56,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20123,2018-01-11,289,VEGETABLES,KT PIECZARKI,23.535,"5,25",123.67,6.42,18.12,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20124,2018-01-11,290,VEGETABLES,KT PIETRUSZKA LUZ KORZE?,23.201,"5,73",132.95,7.19,20.3,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20125,2018-01-11,4023,VEGETABLES,KT PIETRUSZKA ZIELONA NATKA,116.0,"0,88",102.51,1.23,28.15,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20126,2018-01-11,291,VEGETABLES,KT POMARANCZA LUZ,5.755,"4,13",23.75,5.05,18.24,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20127,2018-01-11,16677,VEGETABLES,KT POMELO SZT,3.0,"3,94",11.82,4.93,20.08,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20128,2018-01-11,6100,VEGETABLES,KT POMIDOR KOKTAILOWY 250 G,1.0,"2,56",2.56,3.51,27.07,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20129,2018-01-11,18118,VEGETABLES,KT POMIDOR MALINOWY,75.475,"5,98",451.02,7.56,20.97,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20130,2018-01-11,8811,VEGETABLES,KT POMIDOR POLSKI POLNY,0.28,"1,79",0.5,2.11,15.25,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20131,2018-01-11,17942,VEGETABLES,KT POMIDOR SZKLARNIOWY LUZ,108.06,"3,83",414.22,4.82,20.44,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20132,2018-01-11,15732,VEGETABLES,KT POMIDORY KOKTAILOWE KUBEK,4.0,"2,59",10.36,3.51,26.21,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20133,2018-01-11,19917,VEGETABLES,KT POR KG,25.345,"4,77",120.81,5.2,8.27,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20134,2018-01-11,19918,VEGETABLES,KT RZODKIEWKA PECZEK,5.0,"1,07",5.33,1.48,27.97,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20135,2018-01-11,8441,VEGETABLES,KT SALATA,4.0,"1,46",5.84,1.53,4.26,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20136,2018-01-11,525,VEGETABLES,KT SALATA LODOWA,11.0,"3,83",42.09,4.18,8.52,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20137,2018-01-11,1430,VEGETABLES,KT SELER LUZ,34.743,"2,33",81.07,3.05,23.52,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20138,2018-01-11,16039,VEGETABLES,KT SELER NAC SZT,1.0,"3,52",3.52,4.3,18.14,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20139,2018-01-11,16066,VEGETABLES,KT SLIWKA KG,0.98,"1,26",1.23,6.06,79.29,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20140,2018-01-11,10217,VEGETABLES,KT SLIWKA POLSKA,2.875,"3,5",10.07,4.67,25.02,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20141,2018-01-11,6732,VEGETABLES,KT SZCZYPIOR,4.0,1,4.0,1.42,29.58,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20142,2018-01-11,8443,VEGETABLES,KT SZCZYPIOREK Z CEBULKA,18.0,"1,27",22.86,1.66,23.31,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20143,2018-01-11,3133,DRINK_JUICE,KT SZPINAK 200 G,1.0,"2,63",2.63,4.75,44.63,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20144,2018-01-11,294,VEGETABLES,KT WINOGRONO BIALEI/ROZOWE KG,36.55,"6,16",225.07,7.07,12.85,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20145,2018-01-11,295,VEGETABLES,KT WLOSZCZYZNA TACKA,54.0,"2,18",117.48,2.83,23.0,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20146,2018-01-11,15864,DRINK_JUICE,KT WLOSZCZYZNA/SELER /MARCHEW PECZEK,10.0,"3,28",32.8,3.96,17.09,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20147,2018-01-11,9380,VEGETABLES,KT ZIEMNIAK WCZESNY KG,774.179,"0,78",604.23,1.0,22.24,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20148,2018-01-11,1545,VEGETABLES,KT ZIEMNIAKI KG,2.49,"0,75",1.87,1.04,27.8,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20149,2018-01-11,3115,DRINK_JUICE,KUBUS GO 0_3 ML JAB?KO 100%,4.0,"1,49",5.96,2.13,30.05,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20150,2018-01-11,15386,DRINK_JUICE,KUBUS GO 0_3 ML MAR +JAB+POM,12.0,"1,33",15.96,1.9,30.0,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20151,2018-01-11,17051,DRINK_JUICE,KUBUS GO 0_33 JA+BAN+MARCZ,12.0,"1,14",13.68,1.9,40.0,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20152,2018-01-11,16710,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KUBUS GO BANAN TRUSKAWKA 0_3L,11.0,"1,22",13.42,1.9,35.79,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20153,2018-01-11,480,DRINK_JUICE,KUBUS MALINA+MARCH+JAB 0_3 100%,18.0,"1,35",24.26,1.98,32.08,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20154,2018-01-11,4128,DRINK_JUICE,KUBUS MAR.BAN.JAB.0_33L,18.0,"1,19",21.48,1.7,29.8,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20155,2018-01-11,12553,DRINK_JUICE,KUBUS MUS 0_1 TRUSKAWKA,21.0,"1,26",26.46,1.79,29.78,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20156,2018-01-11,7143,DRINK_JUICE,KUBUS MUS BRZOSKWINIA 0_1 L,2.0,"1,25",2.5,1.9,34.21,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20157,2018-01-11,7325,GENERAL_FOOD,KUBUS MUS JAB? BANAN 0_1,5.0,"1,33",6.65,1.9,30.0,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20158,2018-01-11,17362,DRINK_JUICE,KUBUS PLAY MAR/TRUS/LIMETKA,12.0,"1,39",16.68,2.18,36.24,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20159,2018-01-11,5275,DRINK_JUICE,KUBUS PLAY MARCH/MALIN/LIMETKA,2.0,"1,39",2.78,2.18,36.24,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20160,2018-01-11,10572,DRINK_JUICE,KUBUS WATER 0_5 L TRUSKAWKA,11.0,"1,28",14.03,1.94,34.25,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20161,2018-01-11,13335,DRINK_JUICE,KUBUS WATERR 0_5 JABLKO,3.0,"1,27",3.81,1.94,34.54,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20162,2018-01-11,9869,DRINK_JUICE,KUBUS WATERRR ICE WISNIA LIMON 0_5L,2.0,"1,4",2.8,1.94,27.84,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20163,2018-01-11,17038,DRINK_JUICE,KUBUS WATERRR MALINA 0_5L,19.0,"1,31",24.93,1.94,32.37,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20164,2018-01-11,856,GENERAL_FOOD,KUCHAREK 200 G,12.0,"1,47",17.64,2.55,42.35,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20165,2018-01-11,17096,GENERAL_FOOD,KUKURYDZ SLON OGROD 400 G,9.0,"1,46",13.14,2.31,36.8,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20166,2018-01-11,17850,SWEETS,KULE RUMOWE,19.0,"1,01",19.15,1.84,45.22,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20167,2018-01-11,4528,GROATS_RICE_PASTA,KUPIEC KASZA MANNA 400G KG,2.0,"2,2",4.4,2.85,22.81,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20168,2018-01-11,10075,CHEMISTRY,KUSCHELWEICH 990 ML NIEBIESKI DO PLUKANI,1.0,"4,99",4.99,7.88,36.68,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20169,2018-01-11,16081,DAIRY_CHESSE,LACIATY 150 G NATURALNE,4.0,"2,32",9.28,3.13,25.88,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20170,2018-01-11,8511,COOKIES_BULK,LAJKONIK SAFARI 125 G,4.0,"2,09",8.36,3.13,33.23,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20171,2018-01-11,5060,CHEMISTRY,LAKIER DO WLOSOW EVA 200 ML,2.0,"5,29",10.58,7.13,25.81,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20172,2018-01-11,16479,GENERAL_FOOD,LAKIER SPRAY 120ML ATOMIZER FIOLETOWY,1.0,"6,99",6.99,9.17,23.77,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20173,2018-01-11,3747,FISH,LARUS DORSZ W GALARECIE 160 G,2.0,"4,01",8.02,5.5,27.09,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20174,2018-01-11,3744,FISH,LARUS MAKRELA W GALARECIE  160 G,3.0,"4,01",12.03,4.93,18.66,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20175,2018-01-11,4390,FISH,LARUS RYBA PO GRECKU 170 G,2.0,"4,28",8.56,4.95,13.54,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20176,2018-01-11,4455,FISH,LARUS SALATKA MEKSYKANSKA 150 G,1.0,"1,68",1.68,1.61,-4.35,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20177,2018-01-11,4454,FISH,LARUS SALATKA WEGIERSKA,1.0,"1,11",1.11,1.61,31.06,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20178,2018-01-11,14776,OCCASIONAL,LAURKA,1.0,"1,2",1.2,2.0,40.0,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20179,2018-01-11,2200,CHIPS_FLAKES,LAYS CHEETOS 85G KETCHUP,25.0,"1,51",37.75,2.85,47.02,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20180,2018-01-11,4643,CHIPS_FLAKES,LAYS PAPRYKA 140 G,7.0,"3,85",26.95,4.98,22.69,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20181,2018-01-11,4101,CHIPS_FLAKES,LAYS PAPRYKA 150G,21.0,"2,58",54.18,4.62,44.16,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20182,2018-01-11,3661,CHIPS_FLAKES,LAYS STAR SMITI CEBULA 130 G,23.0,"2,23",51.29,2.86,22.03,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20183,2018-01-11,14498,GENERAL_FOOD,LAYS WIEJSKIE ZI.Z  SOLA,7.0,"2,96",20.72,3.8,22.11,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20184,2018-01-11,4061,CHIPS_FLAKES,LAYS ZIEL.CEBULKA 160G,15.0,"2,58",38.7,4.62,44.16,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20185,2018-01-11,4345,CHIPS_FLAKES,LAYS ZIELONA CEBULKA 140 G,6.0,"3,85",23.1,4.98,22.69,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20186,2018-01-11,14336,DAIRY_CHESSE,LAZANKI GRZESKOWIAK 400GR,3.0,"3,81",11.43,4.95,23.03,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20187,2018-01-11,11,DAIRY_CHESSE,LAZUR 100GR B?EKITNY,2.0,"3,75",7.5,4.75,21.05,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20188,2018-01-11,17932,COFFEE TEA,LIPTON 100 G LISCIASTA,1.0,"3,75",3.75,5.07,26.04,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20189,2018-01-11,3928,COFFEE TEA,LIPTON 25 EXP OFF LONDON,1.0,"4,69",4.69,5.93,20.91,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20190,2018-01-11,1815,COFFEE TEA,LIPTON 50 EX,2.0,"5,25",10.5,7.2,27.08,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20191,2018-01-11,19077,COFFEE TEA,LIPTON EX 88 TOR.,1.0,"8,99",8.99,12.85,30.04,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20192,2018-01-11,1152,COFFEE TEA,LIPTON EXP.25 TOREBEK,2.0,"2,81",5.62,4.06,30.79,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20193,2018-01-11,7305,COFFEE TEA,LIPTON HERB.ZIELONA MALINA +TRUSK 25 EX,1.0,"3,58",3.58,4.87,26.49,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20194,2018-01-11,10172,SPICES,LISC LAUROWY 7 G,4.0,"0,8",3.2,0.85,5.88,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20195,2018-01-11,8308,SWEETS,LIZAK DYNIA,2.0,"1,54",3.08,2.21,30.32,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20196,2018-01-11,918,CHEWING_GUM_LOLIPOPS,LIZAK KWIATEK/MALY/KULKA,27.0,"0,23",6.21,0.45,48.89,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20197,2018-01-11,1964,SWEETS,LIZAK PILKA,3.0,"1,2",3.6,1.78,32.58,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20198,2018-01-11,4386,SWEETS,LIZAK SMOCZEK 1 SZT,51.0,"0,47",23.97,0.72,34.72,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20199,2018-01-11,10048,CHEWING_GUM_LOLIPOPS,LIZAK ZELOWY,3.0,"0,73",2.19,1.13,35.4,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20200,2018-01-11,9604,ICE_CREAMS_FROZEN,LOD W KOSTKACH 2 KG,1.0,"3,92",3.92,5.36,26.87,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20201,2018-01-11,9084,ICE_CREAMS_FROZEN,LODY BIG MILK CHOCO,12.0,"1,46",17.52,2.09,30.14,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20202,2018-01-11,7593,ICE_CREAMS_FROZEN,LODY BIG MILK CHOCO 100 ML,1.0,"1,88",1.88,2.58,27.13,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20203,2018-01-11,7348,ICE_CREAMS_FROZEN,LODY BIG MILK ZE SW.MLEKIEM,9.0,"1,13",10.17,1.61,29.81,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20204,2018-01-11,10786,SWEETS,LODY CIEPLE 40 SZT,2.0,"0,65",1.3,1.01,35.64,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20205,2018-01-11,10997,SWEETS,LODY CIEPLE DUZE 24,43.0,"0,85",36.55,1.38,38.41,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20206,2018-01-11,3006,ICE_CREAMS_FROZEN,LODY COFFE LATTE 200 ML,1.0,"2,46",2.46,3.42,28.07,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20207,2018-01-11,5650,ICE_CREAMS_FROZEN,LODY D OR CHERRY LIQUEUR 900ML,1.0,"13,82",13.82,17.61,21.52,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20208,2018-01-11,9321,ICE_CREAMS_FROZEN,LODY JAK DAWNIEJ 450 ML JAB?KO,1.0,"6,38",6.38,8.56,25.47,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20209,2018-01-11,5611,ICE_CREAMS_FROZEN,LODY JAK DAWNIEJ CAFFE 900 ML,1.0,"11,92",11.92,17.13,30.41,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20210,2018-01-11,9125,ICE_CREAMS_FROZEN,LODY KAKTUS,3.0,"1,46",4.38,1.99,26.63,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20211,2018-01-11,9951,ICE_CREAMS_FROZEN,LODY KAKTUS 45ML,2.0,"1,2",2.4,1.61,25.47,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20212,2018-01-11,9990,ICE_CREAMS_FROZEN,LODY KAKTUS NESTLA 100ML,6.0,"1,12",6.72,1.61,30.43,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20213,2018-01-11,9914,ICE_CREAMS_FROZEN,LODY KARMEL 50 ML,1.0,"0,01",0.01,0.94,98.94,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20214,2018-01-11,7256,DRINK_JUICE,LODY KOKTAILOWE 400 ML,2.0,"3,9",7.8,5.2,25.0,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20215,2018-01-11,9540,ICE_CREAMS_FROZEN,LODY KOKTAJLOWE KUKULKA,15.0,"2,13",31.95,3.7,42.44,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20216,2018-01-11,9220,ICE_CREAMS_FROZEN,LODY KOLOROWE LATO 1 L,1.0,"6,11",6.11,8.26,26.03,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20217,2018-01-11,9099,ICE_CREAMS_FROZEN,LODY MAGNUM 90 ML PRALIN,3.0,"4,29",12.87,5.7,24.74,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20218,2018-01-11,13006,ICE_CREAMS_FROZEN,LODY MAGNUM CLASSIC,7.0,"4,29",30.03,5.7,24.74,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20219,2018-01-11,4896,ICE_CREAMS_FROZEN,LODY MAXX POP,2.0,"0,9",1.8,1.13,20.35,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20220,2018-01-11,9275,ICE_CREAMS_FROZEN,LODY NESQUIK 43 ML,4.0,"1,12",4.48,1.61,30.43,08:48 AM,04:45 PM,-1,38,73,0,-1.0
